timestamp,latitudine,longitudine,NO2 (ppb),VOC (ppb),PM10 (ug/m3),PM25 (ug/m3)
1647325517,45.084087,7.730271,4.000000,577.000000,22.491894,4.342325
1647325518,45.084023,7.730144,4.000000,577.000000,22.491894,4.342325
1647325519,45.083961,7.730013,4.000000,577.000000,22.491894,4.342325
1647325520,45.083912,7.729893,4.000000,577.000000,22.491894,4.342325
1647325521,45.083866,7.729779,4.000000,577.000000,22.491894,4.342325
1647325523,45.083805,7.729598,4.000000,577.000000,22.491894,4.342325
1647325525,45.083752,7.729488,4.000000,577.000000,22.491894,4.342325
1647325572,45.083698,7.729346,4.000000,577.000000,22.491894,4.342325
1647325572,45.083698,7.729346,0.000000,603.000000,17.397507,5.279669
1647325574,45.083626,7.729245,0.000000,603.000000,17.397507,5.279669
1647325576,45.083542,7.729114,0.000000,603.000000,17.397507,5.279669
1647325578,45.083401,7.729019,0.000000,603.000000,17.397507,5.279669
1647325579,45.083309,7.729007,0.000000,603.000000,17.397507,5.279669
1647325580,45.083202,7.729031,0.000000,603.000000,17.397507,5.279669
1647325581,45.083096,7.729050,0.000000,603.000000,17.397507,5.279669
1647325582,45.082981,7.729071,0.000000,603.000000,17.397507,5.279669
1647325583,45.082859,7.729098,0.000000,603.000000,17.397507,5.279669
1647325584,45.082726,7.729120,0.000000,603.000000,17.397507,5.279669
1647325585,45.082581,7.729146,0.000000,603.000000,17.397507,5.279669
1647325586,45.082436,7.729159,0.000000,603.000000,17.397507,5.279669
1647325587,45.082294,7.729168,0.000000,603.000000,17.397507,5.279669
1647325588,45.082150,7.729170,0.000000,603.000000,17.397507,5.279669
1647325589,45.082008,7.729180,0.000000,603.000000,17.397507,5.279669
1647325590,45.081871,7.729178,0.000000,603.000000,17.397507,5.279669
1647325591,45.081730,7.729182,0.000000,603.000000,17.397507,5.279669
1647325592,45.081577,7.729194,0.000000,603.000000,17.397507,5.279669
1647325593,45.081432,7.729202,0.000000,603.000000,17.397507,5.279669
1647325594,45.081287,7.729209,0.000000,603.000000,17.397507,5.279669
1647325595,45.081142,7.729216,0.000000,603.000000,17.397507,5.279669
1647325596,45.081001,7.729221,0.000000,603.000000,17.397507,5.279669
1647325597,45.080860,7.729230,0.000000,603.000000,17.397507,5.279669
1647325598,45.080723,7.729233,0.000000,603.000000,17.397507,5.279669
